root	link	raw_target	target_kind	resolves_into_opencode	dangling	origin	class	target_if_opencode_compat_kept	target_if_no_compat	class_basis	note
.opencode	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.cursor/agents/cp-improve-target.md	../../.claude/agents/cp-improve-target.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.devin/agents/cp-improve-target/AGENT.md	../../../.claude/agents/cp-improve-target.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-skill-advisor/runtime/lib/shared/embeddings	../../../../system-spec-kit/shared/embeddings	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/runtime	../dist	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:dist-link-travels-intact	relative link into build output; the link needs no change, the dist it points at is rebuilt
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/plan.md	../053-template-compliant-level2/plan.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/tasks.md	../053-template-compliant-level2/tasks.md	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/cli/tests/test-fixtures	../test-fixtures	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/hooks/opencode/system-spec-gate.js	../../../../../plugins/system-spec-gate.js	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:internal-relative-link	link and target move together; the deepseek-pi row itself lists both targets as unchanged
.opencode	.opencode/skills/system-spec-kit/runtime/shared	../shared/dist	relative	yes	no	hand-made	none	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	rule:dist-link-travels-intact	relative link into build output; the link needs no change, the dist it points at is rebuilt
.opencode	.opencode/specs	../specs	relative	no	no	generated — `spec-root-migration.ts` creates `.opencode/specs -> ../specs	regenerate	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:layout-dependent	created by spec-root-migration.ts; whether a compatibility .opencode needs its own copy is a layout decision
.pi	.pi/extensions/completion-evidence.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/completion-evidence.ts	both-lanes	
.pi	.pi/extensions/dispatch-audit.ts	../../.opencode/hooks/dispatch/pi/dispatch-audit.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/dispatch/pi/dispatch-audit.ts	../../.skilled/hooks/dispatch/pi/dispatch-audit.ts	both-lanes	
.pi	.pi/extensions/dispatch-preflight-lint.ts	../../.opencode/hooks/dispatch/pi/dispatch-preflight-lint.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/dispatch/pi/dispatch-preflight-lint.ts	../../.skilled/hooks/dispatch/pi/dispatch-preflight-lint.ts	both-lanes	
.pi	.pi/extensions/git-preflight-advisory.ts	../../.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	../../.skilled/skills/sk-git/scripts/hooks/pi/git-preflight-advisory.ts	both-lanes	
.pi	.pi/extensions/goal-context.ts	../../.opencode/hooks/goal/pi/goal-context.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/goal/pi/goal-context.ts	../../.skilled/hooks/goal/pi/goal-context.ts	both-lanes	
.pi	.pi/extensions/lib/claude-hook-adapter.ts	../../../.opencode/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../../.opencode/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	../../../.skilled/skills/system-spec-kit/runtime/hooks/pi/lib/claude-hook-adapter.ts	both-lanes	
.pi	.pi/extensions/mcp-route-guard.ts	../../.opencode/hooks/mcp-route-guard/pi/mcp-route-guard.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/mcp-route-guard/pi/mcp-route-guard.ts	../../.skilled/hooks/mcp-route-guard/pi/mcp-route-guard.ts	both-lanes	
.pi	.pi/extensions/post-edit-quality.ts	../../.opencode/hooks/post-edit-quality/pi/post-edit-quality.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/post-edit-quality/pi/post-edit-quality.ts	../../.skilled/hooks/post-edit-quality/pi/post-edit-quality.ts	both-lanes	
.pi	.pi/extensions/prompt-advisor.ts	../../.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	../../.skilled/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	both-lanes	
.pi	.pi/extensions/session-compact-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-compact-context.ts	both-lanes	
.pi	.pi/extensions/session-start-advisories.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-start-advisories.ts	both-lanes	
.pi	.pi/extensions/session-start-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-start-context.ts	both-lanes	
.pi	.pi/extensions/session-stop-context.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/session-stop-context.ts	both-lanes	
.pi	.pi/extensions/sk-vision.ts	../../.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/sk-vision/hooks/pi/sk-vision.ts	../../.skilled/skills/sk-vision/hooks/pi/sk-vision.ts	both-lanes	
.pi	.pi/extensions/spec-gate-classify.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	both-lanes	
.pi	.pi/extensions/spec-gate-enforce.ts	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	../../.skilled/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	both-lanes	
.pi	.pi/extensions/task-dispatch-guard.ts	../../.opencode/hooks/task-dispatch/pi/task-dispatch-guard.ts	relative	yes	no	hand-made, verified by `sync-hook-registrations.cjs` against `hook-registry.json` (Pi registers by symlink)	mechanical	../../.opencode/hooks/task-dispatch/pi/task-dispatch-guard.ts	../../.skilled/hooks/task-dispatch/pi/task-dispatch-guard.ts	both-lanes	
.pi	.pi/manual-testing-playbook	../.opencode/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	relative	yes	no	hand-made	mechanical	../.opencode/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	../.skilled/skills/cli-external-orchestration/cli-pi/manual-testing-playbook	both-lanes	
.pi	.pi/skills	../.opencode/skills	relative	yes	no	hand-made	mechanical	../.opencode/skills	../.skilled/skills	both-lanes	
CLAUDE.md	CLAUDE.md	AGENTS.md	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	both-lanes	
specs	specs/sk-design/011-sk-design-styles-utilization/003-global-modes-utilization/research/lineages/sol/.reducer-spec/research	..	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/accessibility	../../.agents/skills/accessibility	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/animation-vocabulary	../../.agents/skills/animation-vocabulary	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/composition-patterns	../../.agents/skills/composition-patterns	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/copywriting	../../.agents/skills/copywriting	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/emil-design-eng	../../.agents/skills/emil-design-eng	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/frontend-design	../../.agents/skills/frontend-design	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/hallmark	../../.agents/skills/hallmark	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/improve	../../.agents/skills/improve	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/nodejs-backend-patterns	../../.agents/skills/nodejs-backend-patterns	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/nodejs-best-practices	../../.agents/skills/nodejs-best-practices	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/react-best-practices	../../.agents/skills/react-best-practices	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/review-animations	../../.agents/skills/review-animations	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/seo	../../.agents/skills/seo	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/seo-audit	../../.agents/skills/seo-audit	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/setup-matt-pocock-skills	../../.agents/skills/setup-matt-pocock-skills	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/shadcn	../../.agents/skills/shadcn	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/tailwind-css-patterns	../../.agents/skills/tailwind-css-patterns	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/tailwind-v4-shadcn	../../.agents/skills/tailwind-v4-shadcn	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/typescript-advanced-types	../../.agents/skills/typescript-advanced-types	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-design/018-sk-design-parent-v2/001-sk-create-chart/008-evilcharts-reference-research/context/evilcharts/.claude/skills/zod	../../.agents/skills/zod	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/sk-git/028-crawlable-commit-history/007-git-workflow-run-failures/research/lineages/deepseek/scratch/it1-worktree-global-hooks/global-hooks/pre-commit	/Users/michelkerkmeester/worktrees/public/048-crawlable-commit-history/specs/sk-git/028-crawlable-commit-history/007-git-workflow-run-failures/research/lineages/deepseek/scratch/it1-worktree-global-hooks/installer-repo/.opencode/scripts/git-hooks/pre-commit	absolute	no	yes	hand-made	freeze	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	both-lanes	
specs	specs/system-deep-loop/036-deep-loop-innovation/changelog.md	changelog/changelog-036-root.md	relative	no	no	hand-made	none	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	rule:specs-link-needs-no-change	specs/ is outside the move and this link does not resolve into .opencode
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/ws/specs/t/002-escape	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside	absolute	no	yes	hand-made	freeze	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	both-lanes	
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/ws/specs/t/003-file	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/hostile/outside/goal.md	absolute	no	yes	hand-made	freeze	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	both-lanes	
specs	specs/system-speckit/033-system-speckit-v4/038-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/ws-alias	/Users/michelkerkmeester/MEGA/Development/Code_Environment/Public/specs/system-speckit/033-system-speckit-v4/036-goal-unification/007-retirement-docs-and-verification/review/lineages/deepseek-review-3/scratch/ws	absolute	no	yes	hand-made	freeze	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	both-lanes	
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/feature_catalog	../../../../.opencode/skills/system-spec-kit/feature-catalog	relative	yes	no	hand-made	freeze	../../../../.opencode/skills/system-spec-kit/feature-catalog	../../../../.skilled/skills/system-spec-kit/feature-catalog	both-lanes	
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/manual_testing_playbook	../../../../.opencode/skills/system-spec-kit/manual-testing-playbook	relative	yes	no	hand-made	freeze	../../../../.opencode/skills/system-spec-kit/manual-testing-playbook	../../../../.skilled/skills/system-spec-kit/manual-testing-playbook	both-lanes	
specs	specs/system-speckit/z_archive/022-hybrid-rag-fusion/system-spec-kit	../../../../.opencode/skills/system-spec-kit	relative	yes	no	hand-made	freeze	../../../../.opencode/skills/system-spec-kit	../../../../.skilled/skills/system-spec-kit	both-lanes	
