id,source_run,source_path,source_locator,source_sha256,source_rank,source_iteration,original_recommendation,original_target,source_rationale,source_evidence,source_effort,source_impact,source_thread,source_mode,source_angle,source_uniqueness,taxonomy_layer,taxonomy_key,primary_rationale,disposition,disposition_rationale
DLR-B-027,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/26,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,9,"Activate the dormant wave model as canonical seed and dissent stages: reserve only seed cost initially, run cheap agreement and evidence checks, then atomically reserve and enqueue the next stage on WIDEN.",runtime/fan-out-fan-in,This implements skip-on-agreement and widen-on-disagreement without paying worst-case cost up front.,https://github.com/volcano-sh/volcano/blob/master/docs/design/Network%20Topology%20Aware%20Scheduling.md,L,high,recommendation-deep-dive,,,,runtime-subsystem,fan-out-fan-in,fan-out-fan-in leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-009,Phase 009 owns durable fan-out and fan-in orchestration.
DLR-B-028,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/27,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,10,"Add a versioned Eval-DAG policy with hard, weighted-soft and judge nodes; schedule nodes topologically by cost and append an immutable receipt for every verdict while retaining raw component scores.",deep-review/runtime/state-jsonl-checkpointing,"This provides actual cheap-check short-circuiting, prevents weighted scores or judges from hiding invariant failures, and makes every aggregate replayable.",https://github.com/promptfoo/promptfoo/blob/main/src/assertions/assertionsResult.ts; https://github.com/open-compass/opencompass/blob/main/opencompass/evaluator/cascade_evaluator.py,M,high,recommendation-deep-dive,,,,research-workstream,deep-review,deep-review leads the source target and owns the mode behavior; secondary runtime targets remain preserved.,adopt-as-phase-013,Phase 013 owns per-mode and per-lane migrations.
DLR-B-029,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/28,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,10,"Make candidate promotion require a fingerprint-matched verification bundle containing original-reproducer, target-fix, impacted-regression and risk-selected full-gate receipts; timeout, flakiness or missing evidence yields UNVERIFIED.",deep-improvement/runtime/convergence,A repair is only established by rerunning the failing behavior and proving a baseline delta; a generated patch or exhausted retry loop is not evidence.,https://github.com/SWE-bench/SWE-bench/blob/main/swebench/harness/grading.py; https://github.com/google/syzkaller/blob/master/docs/syzbot.md,L,high,recommendation-deep-dive,,,,research-workstream,deep-improvement,deep-improvement leads the source target and owns the mode behavior; secondary runtime targets remain preserved.,merge-into-DLR-C-046,The frozen evaluator capsule and signed receipt are the stronger form of the same fingerprint-matched promotion bundle.
DLR-B-030,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/29,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,10,"Expose deterministic-reject rate, judge-escalation rate, judge cost per promoted candidate, stale-receipt count, flaky-unknown count and regression delta as stream-fold gauges.",runtime/gauges-observability,These gauges reveal whether the cascade is saving judge cost without silently increasing unverified promotions or regression escapes.,https://doc.opencompass.org.cn/advanced_guides/llm_judge.html,S,med,recommendation-deep-dive,,,,runtime-subsystem,gauges-observability,gauges-observability leads the source target and owns the runtime change; compound targets remain preserved.,merge-into-DLR-B-036,The typed gauge catalog subsumes these cascade-specific health and cost projections.
DLR-B-031,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/30,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,11,"Add semantic-community-projection.ts behind coverage-graph-signals.ts. It should consume active claim versions, produce deterministic hierarchical snapshots, remap stable community IDs, and append raw coverageGain, communityBirthGain, resolutionGain, duplicatePenalty and per-community divergencePressure before deriving compatibility newInfoRatio.",runtime/dedup-novelty,"The existing graph signal corroborates an agent scalar but cannot distinguish repeated claims, new semantic territory, partition churn or contradiction obligations.",https://github.com/graspologic-org/graspologic/blob/main/graspologic/partition/leiden.py,L,high,recommendation-deep-dive,,,,runtime-subsystem,dedup-novelty,dedup-novelty leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-010,"Phase 010 owns novelty, claims, continuity, and projections."
DLR-B-032,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/31,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,11,"Extend JSONL with claim_asserted.v1, contradiction_detected.v1, contradiction_resolved.v1, claim_validity_closed.v1 and community_snapshot.v1. Update continuity-thread.cjs to carry lastAppliedSeq, activeClaimVersionIds, openContradictionIds, communitySnapshotId and projectionFingerprint.",runtime/continuity-threading,Resume must reconstruct what was believed at a specific runtime sequence without deleting old evidence or flattening unresolved contradictions into current truth.,https://docs.xtdb.com/intro/what-is-xtdb.html ; https://terminusdb.org/docs/immutability-explanation/,M,high,recommendation-deep-dive,,,,runtime-subsystem,continuity-threading,continuity-threading leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-010,"Phase 010 owns novelty, claims, continuity, and projections."
DLR-B-033,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/32,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,11,"Change deep-research next-focus selection from prose-only Next Focus to an auditable argmax over per-community divergencePressure, with visit cooldown, expected-cost normalization and a critical-contradiction obligation queue. Recluster only after configured graph-drift thresholds; otherwise use provisional assignments.",runtime/fan-out-automation,This turns semantic-community state into deliberate within-thread broadening while controlling recomputation cost and preventing oscillation between the same communities.,https://arxiv.org/abs/2601.08554,M,high,recommendation-deep-dive,,,,runtime-subsystem,fan-out-fan-in,fan-out-fan-in leads the source target and owns the runtime change; compound targets remain preserved.,merge-into-DLR-C-006,The logged research branch scheduler is the stronger form of the same divergence-driven next-focus selection.
DLR-B-034,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/33,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,12,"Add runtime/lib/deep-loop/gauge-fold.ts and a transactional gauge-store backed by SQLite/WAL. Persist per-plane byte cursors, inode and prefix fingerprints, seen event IDs, keyed entity state, and materialized gauges in one transaction; projection fingerprint changes must emit rebuild_required.",runtime/gauges-observability,"The live heartbeat and reducer paths currently rescan complete JSONL and iteration history, so the documented delta-refresh claim is not implemented.",https://github.com/feldera/feldera,L,high,recommendation-deep-dive,,,,runtime-subsystem,gauges-observability,gauges-observability leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-007,Phase 007 owns shared evidence and control services.
DLR-B-035,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/34,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,12,"Version the observability envelope to v2 with deterministic event IDs, producer sequence, logical branch ID, plane, causal links, receipt references, and immutable judgment_attached and judgment_superseded events.",runtime/gauges-observability,Stable replay and late evaluation require durable correlation and explicit revisions; random UUIDs and mutable annotation upserts cannot establish deterministic projections.,https://arize.com/docs/phoenix/sdk-api-reference/typescript/packages/phoenix-client/span-annotations,M,high,recommendation-deep-dive,,,,runtime-subsystem,gauges-observability,gauges-observability leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-006,Phase 006 owns transition-authorized ledger core.
DLR-B-036,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/35,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,12,"Ship a typed gauge catalog with exact transition tests: branches_in_flight, judgments_pending, judgment_coverage, unresolved_contradictions, semantic_without_receipt, unlinked_observed_effects, receipt_completion_rate, current_score_mean, and append-only latency p50/p95/p99. Compare every incremental projection against a clean full replay in fixtures and sampled completion audits.",runtime/gauges-observability,"Typed algebra prevents double-decrement, stale-score, and non-retractable-sketch errors while the full-replay oracle detects projection drift.",https://www.vldb.org/pvldb/vol16/p1601-budiu.pdf,M,high,recommendation-deep-dive,,,,runtime-subsystem,gauges-observability,gauges-observability leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-007,Phase 007 owns shared evidence and control services.
DLR-B-037,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/36,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,13,"Create runtime/budget-cost with BudgetPolicy, BudgetLease, UsageEstimate, and UsageReceipt types. Policies carry budget_id, parent_budget_id, resource dimension, soft and hard limits, window kind, action, and policy fingerprint. Implement reserve(), settle(), cancel(), and project() so one locked reservation charges every applicable ancestor atomically.",runtime/budget-cost,"This unifies currently fragmented timeout, retry, quota-pool, council, and fan-out caps while bounding concurrent overshoot through reservations rather than delayed accounting.",https://pydantic.dev/docs/ai/api/pydantic-ai/usage/ and https://github.com/envoyproxy/ratelimit,L,high,recommendation-deep-dive,,,,runtime-subsystem,budget-cost,budget-cost leads the source target and owns the runtime change; compound targets remain preserved.,adopt-as-phase-007,Phase 007 owns shared evidence and control services.
DLR-B-038,run-b,.opencode/specs/system-deep-loop/036-deep-loop-innovation/002-deep-loop-effectiveness-and-fanout/research/findings-registry.json,run-b:/recommendations/37,3557433baaebceaf53b01f21ca4ca02807c9f093c3f4285e3a6558c451f59912,,13,"Require fanout-pool to obtain a lease before every spawn and retry. Use scope paths session/mode/lineage/iteration/attempt, charge retries separately, and map hard exhaustion to explicit strict, quorum, deadline, or progressive fan-in behavior instead of generic rejection.",runtime/fan-out-fan-in,"Pre-dispatch leasing makes the parent bound cover retries, parallel attempts, handoffs, and fallback routes while preserving deterministic logical branch IDs.",https://github.com/bucket4j/bucket4j and https://docs.litellm.ai/docs/proxy/users,M,high,recommendation-deep-dive,,,,runtime-subsystem,fan-out-fan-in,fan-out-fan-in leads the source target and owns the runtime change; compound targets remain preserved.,merge-into-DLR-B-037,Spawn and retry leasing is an application of the adopted hierarchical budget lease service.
